Date,Time,Count
2020-05-27,13-11-15,1
2020-05-27,13-14-36,2
2020-05-27,13-17-57,1
2020-05-27,13-21-18,3
2020-05-27,13-24-39,2
2020-05-27,13-28-00,4
2020-05-27,13-31-21,1
2020-05-27,13-34-42,2
2020-05-27,13-38-03,2
2020-05-27,13-41-24,4
2020-05-27,13-44-45,6
2020-05-27,13-48-06,1
2020-05-27,13-51-27,3
2020-05-27,13-54-48,2
2020-05-27,13-58-09,4
2020-05-27,14-01-30,1
2020-05-27,14-04-51,4
2020-05-27,14-08-12,3
2020-05-27,14-11-33,2
2020-05-27,14-14-54,2
2020-05-27,14-18-15,3
2020-05-27,14-21-36,1
2020-05-27,14-24-57,1
2020-05-27,14-28-18,3
2020-05-27,14-31-39,1
2020-05-27,14-35-00,2
2020-05-27,14-38-21,4
2020-05-27,14-41-42,2
2020-05-27,14-45-03,4
2020-05-27,14-48-24,9
2020-05-27,14-51-45,2
2020-05-27,14-55-06,3
2020-05-27,14-58-27,3
2020-05-27,15-01-48,2
2020-05-27,15-05-09,3
2020-05-27,15-08-30,2
2020-05-27,15-11-51,4
2020-05-27,15-15-12,5
2020-05-27,15-18-33,2
2020-05-27,15-21-54,7
2020-05-27,15-25-15,2
2020-05-27,15-28-36,1
2020-05-27,15-31-57,3
2020-05-27,15-35-18,4
2020-05-27,15-38-39,2
2020-05-27,15-42-00,0
2020-05-27,15-45-21,3
2020-05-27,15-48-42,2
2020-05-27,15-52-03,2
2020-05-27,15-55-24,1
2020-05-27,15-58-45,3
2020-05-27,16-02-06,8
2020-05-27,16-05-27,1
2020-05-27,16-08-48,5
2020-05-27,16-12-09,0
2020-05-27,16-15-30,2
2020-05-27,16-18-51,4
2020-05-27,16-22-12,1
2020-05-27,16-25-33,2
2020-05-27,16-28-54,1
2020-05-27,16-32-15,2
2020-05-27,16-35-36,2
2020-05-27,16-38-57,2
2020-05-27,16-42-18,2
2020-05-27,16-45-39,3
2020-05-27,16-49-00,1
2020-05-27,16-52-21,3
2020-05-27,16-55-42,2
2020-05-27,16-59-03,3
2020-05-27,17-02-24,3
2020-05-27,17-05-45,4
2020-05-27,17-09-06,2
2020-05-27,17-12-27,6
2020-05-27,17-15-48,1
2020-05-27,17-19-09,2
2020-05-27,17-22-30,5
2020-05-27,17-25-51,3
2020-05-27,17-29-12,2
2020-05-27,17-32-33,6
2020-05-27,17-35-54,0
2020-05-27,17-39-15,3
2020-05-27,17-42-36,3
2020-05-27,17-45-57,2
2020-05-27,17-49-18,1
2020-05-27,17-52-39,1
2020-05-27,17-56-00,0
2020-05-27,17-59-21,4
2020-05-27,18-02-42,3
2020-05-27,18-06-03,1
2020-05-27,18-09-24,3
2020-05-27,18-12-45,1
2020-05-27,18-16-06,1
2020-05-27,18-19-27,1
2020-05-27,18-22-48,1
2020-05-27,18-26-09,4
2020-05-28,09-00-00,5
2020-05-28,09-03-21,2
2020-05-28,09-06-42,2
2020-05-28,09-10-03,1
2020-05-28,09-13-24,3
2020-05-28,09-16-45,1
2020-05-28,09-20-06,1
2020-05-28,09-23-27,3
2020-05-28,09-26-48,2
2020-05-28,09-30-09,5
2020-05-28,09-33-30,3
2020-05-28,09-36-51,2
2020-05-28,09-40-12,4
2020-05-28,09-43-33,4
2020-05-28,09-46-54,6
2020-05-28,09-50-15,3
2020-05-28,09-53-36,5
2020-05-28,09-56-57,7
2020-05-28,10-00-18,2
2020-05-28,10-03-39,2
2020-05-28,10-07-00,6
2020-05-28,10-10-21,2
2020-05-28,10-13-42,2
2020-05-28,10-17-03,1
2020-05-28,10-20-24,1
2020-05-28,10-23-45,5
2020-05-28,10-27-06,6
2020-05-28,10-30-27,2
2020-05-28,10-33-48,2
2020-05-28,10-37-09,1
2020-05-28,10-40-30,2
2020-05-28,10-43-51,2
2020-05-28,10-47-12,1
2020-05-28,10-50-33,2
2020-05-28,10-53-54,1
2020-05-28,10-57-15,3
2020-05-28,11-00-36,1
2020-05-28,11-03-57,4
2020-05-28,11-07-18,5
2020-05-28,11-10-39,5
2020-05-28,11-14-00,1
2020-05-28,11-17-21,2
2020-05-28,11-20-42,0
2020-05-28,11-24-03,2
2020-05-28,11-27-24,3
2020-05-28,11-30-45,5
2020-05-28,11-34-06,0
2020-05-28,11-37-27,3
2020-05-28,11-40-48,1
2020-05-28,11-44-09,4
2020-05-28,11-47-30,3
2020-05-28,11-50-51,8
2020-05-28,11-54-12,4
2020-05-28,11-57-33,4
2020-05-28,12-00-54,1
2020-05-28,12-04-15,3
2020-05-28,12-07-36,4
2020-05-28,12-10-57,2
2020-05-28,12-14-18,4
2020-05-28,12-17-39,0
2020-05-28,12-21-00,2
2020-05-28,12-24-21,1
2020-05-28,12-27-42,4
2020-05-28,12-31-03,5
2020-05-28,12-34-24,6
2020-05-28,12-37-45,2
2020-05-28,12-41-06,2
2020-05-28,12-44-27,2
2020-05-28,12-47-48,1
2020-05-28,12-51-09,1
2020-05-28,12-54-30,3
2020-05-28,12-57-51,2
2020-05-28,13-01-12,2
2020-05-28,13-04-33,2
2020-05-28,13-07-54,8
2020-05-28,13-11-15,4
2020-05-28,13-14-36,4
2020-05-28,13-17-57,2
2020-05-28,13-21-18,2
2020-05-28,13-24-39,2
2020-05-28,13-28-00,1
2020-05-28,13-31-21,3
2020-05-28,13-34-42,1
2020-05-28,13-38-03,3
2020-05-28,13-41-24,9
2020-05-28,13-44-45,8
2020-05-28,13-48-06,1
2020-05-28,13-51-27,1
2020-05-28,13-54-48,1
2020-05-28,13-58-09,1
2020-05-28,14-01-30,1
2020-05-28,14-04-51,1
2020-05-28,14-08-12,1
2020-05-28,14-11-33,3
2020-05-28,14-14-54,2
2020-05-28,14-18-15,1
2020-05-28,14-21-36,1
2020-05-28,14-24-57,1
2020-05-28,14-28-18,8
2020-05-28,14-31-39,3
2020-05-28,14-35-00,2
2020-05-28,14-38-21,1
2020-05-28,14-41-42,4
2020-05-28,14-45-03,2
2020-05-28,14-48-24,2
2020-05-28,14-51-45,2
2020-05-28,14-55-06,2
2020-05-28,14-58-27,1
2020-05-28,15-01-48,6
2020-05-28,15-05-09,5
2020-05-28,15-08-30,3
2020-05-28,15-11-51,3
2020-05-28,15-15-12,0
2020-05-28,15-18-33,1
2020-05-28,15-21-54,4
2020-05-28,15-25-15,1
2020-05-28,15-28-36,3
2020-05-28,15-31-57,1
2020-05-28,15-35-18,1
2020-05-28,15-38-39,1
2020-05-28,15-42-00,1
2020-05-28,15-45-21,1
2020-05-28,15-48-42,3
2020-05-28,15-52-03,1
2020-05-28,15-55-24,3
2020-05-28,15-58-45,2
2020-05-28,16-02-06,1
2020-05-28,16-05-27,1
2020-05-28,16-08-48,1
2020-05-28,16-12-09,2
2020-05-28,16-15-30,4
2020-05-28,16-18-51,1
2020-05-28,16-22-12,2
2020-05-28,16-25-33,4
2020-05-28,16-28-54,1
2020-05-28,16-32-15,0
2020-05-28,16-35-36,3
2020-05-28,16-38-57,2
2020-05-28,16-42-18,3
2020-05-28,16-45-39,5
2020-05-28,16-49-00,5
2020-05-28,16-52-21,6
2020-05-28,16-55-42,2
2020-05-28,16-59-03,4
2020-05-28,17-02-24,4
2020-05-28,17-05-45,1
2020-05-28,17-09-06,4
2020-05-28,17-12-27,1
2020-05-28,17-15-48,5
2020-05-28,17-19-09,1
2020-05-28,17-22-30,1
2020-05-28,17-25-51,3
2020-05-28,17-29-12,1
2020-05-28,17-32-33,3
2020-05-28,17-35-54,4
2020-05-28,17-39-15,2
2020-05-28,17-42-36,4
2020-05-28,17-45-57,1
2020-05-28,17-49-18,4
2020-05-28,17-52-39,2
2020-05-28,17-56-00,5
2020-05-28,17-59-21,1
2020-05-28,18-02-42,6
2020-05-28,18-06-03,0
2020-05-28,18-09-24,3
2020-05-28,18-12-45,1
2020-05-28,18-16-06,6
2020-05-28,18-19-27,4
2020-05-28,18-22-48,3
2020-05-28,18-26-09,2
2020-05-29,09-00-00,1
2020-05-29,09-03-21,3
2020-05-29,09-06-42,3
2020-05-29,09-10-03,1
2020-05-29,09-13-24,4
2020-05-29,09-16-45,1
2020-05-29,09-20-06,3
2020-05-29,09-23-27,1
2020-05-29,09-26-48,5
2020-05-29,09-30-09,1
2020-05-29,09-33-30,4
2020-05-29,09-36-51,5
2020-05-29,09-40-12,6
2020-05-29,09-43-33,1
2020-05-29,09-46-54,4
2020-05-29,09-50-15,7
2020-05-29,09-53-36,3
2020-05-29,09-56-57,1
2020-05-29,10-00-18,5
2020-05-29,10-03-39,1
2020-05-29,10-07-00,4
2020-05-29,10-10-21,4
2020-05-29,10-13-42,3
2020-05-29,10-17-03,7
2020-05-29,10-20-24,2
2020-05-29,10-23-45,0
2020-05-29,10-27-06,5
2020-05-29,10-30-27,2
2020-05-29,10-33-48,2
2020-05-29,10-37-09,2
2020-05-29,10-40-30,2
2020-05-29,10-43-51,2
2020-05-29,10-47-12,3
2020-05-29,10-50-33,5
2020-05-29,10-53-54,4
2020-05-29,10-57-15,6
2020-05-29,11-00-36,1
2020-05-29,11-03-57,3
2020-05-29,11-07-18,3
2020-05-29,11-10-39,3
2020-05-29,11-14-00,2
2020-05-29,11-17-21,3
2020-05-29,11-20-42,1
2020-05-29,11-24-03,4
2020-05-29,11-27-24,3
2020-05-29,11-30-45,1
2020-05-29,11-34-06,11
2020-05-29,11-37-27,3
2020-05-29,11-40-48,3
2020-05-29,11-44-09,2
2020-05-29,11-47-30,3
2020-05-29,11-50-51,3
2020-05-29,11-54-12,2
2020-05-29,11-57-33,2
2020-05-29,12-00-54,4
2020-05-29,12-04-15,1
2020-05-29,12-07-36,1
2020-05-29,12-10-57,4
2020-05-29,12-14-18,2
2020-05-29,12-17-39,3
2020-05-29,12-21-00,1
2020-05-29,12-24-21,5
2020-05-29,12-27-42,2
2020-05-29,12-31-03,2
2020-05-29,12-34-24,4
2020-05-29,12-37-45,2
2020-05-29,12-41-06,7
2020-05-29,12-44-27,1
2020-05-29,12-47-48,1
2020-05-29,12-51-09,4
2020-05-29,12-54-30,2
2020-05-29,12-57-51,1
2020-05-29,13-01-12,2
2020-05-29,13-04-33,5
2020-05-29,13-07-54,4
2020-05-29,13-11-15,4
2020-05-29,13-14-36,1
2020-05-29,13-17-57,0
2020-05-29,13-21-18,3
2020-05-29,13-24-39,4
2020-05-29,13-28-00,1
2020-05-29,13-31-21,2
2020-05-29,13-34-42,6
2020-05-29,13-38-03,11
2020-05-29,13-41-24,1
2020-05-29,13-44-45,1
2020-05-29,13-48-06,3
2020-05-29,13-51-27,2
2020-05-29,13-54-48,1
2020-05-29,13-58-09,1
2020-05-29,14-01-30,4
2020-05-29,14-04-51,3
2020-05-29,14-08-12,2
2020-05-29,14-11-33,4
2020-05-29,14-14-54,2
2020-05-29,14-18-15,4
2020-05-29,14-21-36,4
2020-05-29,14-24-57,1
2020-05-29,14-28-18,0
2020-05-29,14-31-39,5
2020-05-29,14-35-00,1
2020-05-29,14-38-21,3
2020-05-29,14-41-42,6
2020-05-29,14-45-03,5
2020-05-29,14-48-24,2
2020-05-29,14-51-45,0
2020-05-29,14-55-06,4
2020-05-29,14-58-27,1
2020-05-29,15-01-48,5
2020-05-29,15-05-09,3
2020-05-29,15-08-30,1
2020-05-29,15-11-51,5
2020-05-29,15-15-12,1
2020-05-29,15-18-33,2
2020-05-29,15-21-54,5
2020-05-29,15-25-15,3
2020-05-29,15-28-36,2
2020-05-29,15-31-57,1
2020-05-29,15-35-18,2
2020-05-29,15-38-39,0
2020-05-29,15-42-00,0
2020-05-29,15-45-21,3
2020-05-29,15-48-42,1
2020-05-29,15-52-03,3
2020-05-29,15-55-24,3
2020-05-29,15-58-45,4
2020-05-29,16-02-06,1
2020-05-29,16-05-27,1
2020-05-29,16-08-48,3
2020-05-29,16-12-09,5
2020-05-29,16-15-30,3
2020-05-29,16-18-51,3
2020-05-29,16-22-12,2
2020-05-29,16-25-33,3
2020-05-29,16-28-54,3
2020-05-29,16-32-15,5
2020-05-29,16-35-36,7
2020-05-29,16-38-57,1
2020-05-29,16-42-18,3
2020-05-29,16-45-39,2
2020-05-29,16-49-00,1
2020-05-29,16-52-21,1
2020-05-29,16-55-42,12
2020-05-29,16-59-03,1
2020-05-29,17-02-24,3
2020-05-29,17-05-45,1
2020-05-29,17-09-06,1
2020-05-29,17-12-27,6
2020-05-29,17-15-48,1
2020-05-29,17-19-09,3
2020-05-29,17-22-30,2
2020-05-29,17-25-51,3
2020-05-29,17-29-12,5
2020-05-29,17-32-33,2
2020-05-29,17-35-54,2
2020-05-29,17-39-15,4
2020-05-29,17-42-36,5
2020-05-29,17-45-57,3
2020-05-29,17-49-18,3
2020-05-29,17-52-39,3
2020-05-29,17-56-00,1
2020-05-29,17-59-21,1
2020-05-29,18-02-42,1
2020-05-29,18-06-03,1
2020-05-29,18-09-24,5
2020-05-29,18-12-45,4
2020-05-29,18-16-06,4
2020-05-29,18-19-27,2
2020-05-29,18-22-48,3
2020-05-29,18-26-09,4
2020-05-30,09-00-00,2
2020-05-30,09-03-21,3
2020-05-30,09-06-42,2
2020-05-30,09-10-03,6
2020-05-30,09-13-24,5
2020-05-30,09-16-45,1
2020-05-30,09-20-06,1
2020-05-30,09-23-27,2
2020-05-30,09-26-48,8
2020-05-30,09-30-09,1
2020-05-30,09-33-30,7
2020-05-30,09-36-51,5
2020-05-30,09-40-12,2
2020-05-30,09-43-33,3
2020-05-30,09-46-54,4
2020-05-30,09-50-15,3
2020-05-30,09-53-36,9
2020-05-30,09-56-57,11
2020-05-30,10-00-18,0
2020-05-30,10-03-39,1
2020-05-30,10-07-00,3
2020-05-30,10-10-21,3
2020-05-30,10-13-42,3
2020-05-30,10-17-03,3
2020-05-30,10-20-24,7
2020-05-30,10-23-45,3
2020-05-30,10-27-06,6
2020-05-30,10-30-27,1
2020-05-30,10-33-48,3
2020-05-30,10-37-09,1
2020-05-30,10-40-30,4
2020-05-30,10-43-51,4
2020-05-30,10-47-12,3
2020-05-30,10-50-33,3
2020-05-30,10-53-54,3
2020-05-30,10-57-15,6
2020-05-30,11-00-36,3
2020-05-30,11-03-57,2
2020-05-30,11-07-18,4
2020-05-30,11-10-39,3
2020-05-30,11-14-00,5
2020-05-30,11-17-21,2
2020-05-30,11-20-42,2
2020-05-30,11-24-03,1
2020-05-30,11-27-24,5
2020-05-30,11-30-45,5
2020-05-30,11-34-06,3
2020-05-30,11-37-27,4
2020-05-30,11-40-48,2
2020-05-30,11-44-09,3
2020-05-30,11-47-30,3
2020-05-30,11-50-51,4
2020-05-30,11-54-12,4
2020-05-30,11-57-33,6
2020-05-30,12-00-54,2
2020-05-30,12-04-15,5
2020-05-30,12-07-36,3
2020-05-30,12-10-57,10
2020-05-30,12-14-18,1
2020-05-30,12-17-39,3
2020-05-30,12-21-00,2
2020-05-30,12-24-21,6
2020-05-30,12-27-42,1
2020-05-30,12-31-03,2
2020-05-30,12-34-24,2
2020-05-30,12-37-45,2
2020-05-30,12-41-06,1
2020-05-30,12-44-27,2
2020-05-30,12-47-48,1
2020-05-30,12-51-09,4
2020-05-30,12-54-30,1
2020-05-30,12-57-51,4
2020-05-30,13-01-12,3
2020-05-30,13-04-33,2
2020-05-30,13-07-54,5
2020-05-30,13-11-15,6
2020-05-30,13-14-36,2
2020-05-30,13-17-57,0
2020-05-30,13-21-18,2
2020-05-30,13-24-39,4
2020-05-30,13-28-00,2
2020-05-30,13-31-21,5
2020-05-30,13-34-42,5
2020-05-30,13-38-03,4
2020-05-30,13-41-24,6
2020-05-30,13-44-45,1
2020-05-30,13-48-06,1
2020-05-30,13-51-27,2
2020-05-30,13-54-48,2
2020-05-30,13-58-09,2
2020-05-30,14-01-30,3
2020-05-30,14-04-51,4
2020-05-30,14-08-12,2
2020-05-30,14-11-33,2
2020-05-30,14-14-54,1
2020-05-30,14-18-15,2
2020-05-30,14-21-36,10
2020-05-30,14-24-57,4
2020-05-30,14-28-18,0
2020-05-30,14-31-39,2
2020-05-30,14-35-00,1
2020-05-30,14-38-21,2
2020-05-30,14-41-42,1
2020-05-30,14-45-03,2
2020-05-30,14-48-24,3
2020-05-30,14-51-45,3
2020-05-30,14-55-06,1
2020-05-30,14-58-27,1
2020-05-30,15-01-48,1
2020-05-30,15-05-09,7
2020-05-30,15-08-30,4
2020-05-30,15-11-51,3
2020-05-30,15-15-12,2
2020-05-30,15-18-33,3
2020-05-30,15-21-54,3
2020-05-30,15-25-15,0
2020-05-30,15-28-36,3
2020-05-30,15-31-57,3
2020-05-30,15-35-18,3
2020-05-30,15-38-39,3
2020-05-30,15-42-00,1
2020-05-30,15-45-21,1
2020-05-30,15-48-42,6
2020-05-30,15-52-03,1
2020-05-30,15-55-24,6
2020-05-30,15-58-45,4
2020-05-30,16-02-06,4
2020-05-30,16-05-27,2
2020-05-30,16-08-48,7
2020-05-30,16-12-09,6
2020-05-30,16-15-30,2
2020-05-30,16-18-51,1
2020-05-30,16-22-12,3
2020-05-30,16-25-33,3
2020-05-30,16-28-54,1
2020-05-30,16-32-15,1
2020-05-30,16-35-36,2
2020-05-30,16-38-57,10
2020-05-30,16-42-18,2
2020-05-30,16-45-39,4
2020-05-30,16-49-00,4
2020-05-30,16-52-21,1
2020-05-30,16-55-42,2
2020-05-30,16-59-03,12
2020-05-30,17-02-24,3
2020-05-30,17-05-45,8
2020-05-30,17-09-06,2
2020-05-30,17-12-27,2
2020-05-30,17-15-48,3
2020-05-30,17-19-09,1
2020-05-30,17-22-30,1
2020-05-30,17-25-51,5
2020-05-30,17-29-12,3
2020-05-30,17-32-33,4
2020-05-30,17-35-54,3
2020-05-30,17-39-15,3
2020-05-30,17-42-36,3
2020-05-30,17-45-57,4
2020-05-30,17-49-18,2
2020-05-30,17-52-39,2
2020-05-30,17-56-00,1
2020-05-30,17-59-21,4
2020-05-30,18-02-42,2
2020-05-30,18-06-03,2
2020-05-30,18-09-24,8
2020-05-30,18-12-45,3
2020-05-30,18-16-06,3
2020-05-30,18-19-27,2
2020-05-30,18-22-48,4
2020-05-30,18-26-09,1
2020-05-31,09-00-00,0
2020-05-31,09-03-21,4
2020-05-31,09-06-42,1
2020-05-31,09-10-03,1
2020-05-31,09-13-24,1
2020-05-31,09-16-45,2
2020-05-31,09-20-06,6
2020-05-31,09-23-27,2
2020-05-31,09-26-48,5
2020-05-31,09-30-09,7
2020-05-31,09-33-30,2
2020-05-31,09-36-51,2
2020-05-31,09-40-12,4
2020-05-31,09-43-33,3
2020-05-31,09-46-54,1
2020-05-31,09-50-15,5
2020-05-31,09-53-36,5
2020-05-31,09-56-57,5
2020-05-31,10-00-18,4
2020-05-31,10-03-39,6
2020-05-31,10-07-00,2
2020-05-31,10-10-21,1
2020-05-31,10-13-42,3
2020-05-31,10-17-03,3
2020-05-31,10-20-24,1
2020-05-31,10-23-45,2
2020-05-31,10-27-06,3
2020-05-31,10-30-27,4
2020-05-31,10-33-48,10
2020-05-31,10-37-09,1
2020-05-31,10-40-30,5
2020-05-31,10-43-51,3
2020-05-31,10-47-12,6
2020-05-31,10-50-33,1
2020-05-31,10-53-54,6
2020-05-31,10-57-15,3
2020-05-31,11-00-36,6
2020-05-31,11-03-57,1
2020-05-31,11-07-18,1
2020-05-31,11-10-39,4
2020-05-31,11-14-00,5
2020-05-31,11-17-21,3
2020-05-31,11-20-42,2
2020-05-31,11-24-03,3
2020-05-31,11-27-24,3
2020-05-31,11-30-45,4
2020-05-31,11-34-06,5
2020-05-31,11-37-27,3
2020-05-31,11-40-48,4
2020-05-31,11-44-09,3
2020-05-31,11-47-30,1
2020-05-31,11-50-51,1
2020-05-31,11-54-12,3
2020-05-31,11-57-33,1
2020-05-31,12-00-54,1
2020-05-31,12-04-15,2
2020-05-31,12-07-36,2
2020-05-31,12-10-57,4
2020-05-31,12-14-18,4
2020-05-31,12-17-39,2
2020-05-31,12-21-00,2
2020-05-31,12-24-21,4
2020-05-31,12-27-42,7
2020-05-31,12-31-03,0
2020-05-31,12-34-24,3
2020-05-31,12-37-45,3
2020-05-31,12-41-06,2
2020-05-31,12-44-27,7
2020-05-31,12-47-48,3
2020-05-31,12-51-09,3
2020-05-31,12-54-30,3
2020-05-31,12-57-51,3
2020-05-31,13-01-12,2
2020-05-31,13-04-33,2
2020-05-31,13-07-54,5
2020-05-31,13-11-15,3
2020-05-31,13-14-36,1
2020-05-31,13-17-57,2
2020-05-31,13-21-18,2
2020-05-31,13-24-39,9
2020-05-31,13-28-00,3
2020-05-31,13-31-21,4
2020-05-31,13-34-42,4
2020-05-31,13-38-03,2
2020-05-31,13-41-24,4
2020-05-31,13-44-45,2
2020-05-31,13-48-06,2
2020-05-31,13-51-27,2
2020-05-31,13-54-48,10
2020-05-31,13-58-09,5
2020-05-31,14-01-30,3
2020-05-31,14-04-51,1
2020-05-31,14-08-12,4
2020-05-31,14-11-33,4
2020-05-31,14-14-54,3
2020-05-31,14-18-15,4
2020-05-31,14-21-36,1
2020-05-31,14-24-57,2
2020-05-31,14-28-18,0
2020-05-31,14-31-39,6
2020-05-31,14-35-00,2
2020-05-31,14-38-21,3
2020-05-31,14-41-42,1
2020-05-31,14-45-03,3
2020-05-31,14-48-24,2
2020-05-31,14-51-45,4
2020-05-31,14-55-06,3
2020-05-31,14-58-27,4
2020-05-31,15-01-48,9
2020-05-31,15-05-09,1
2020-05-31,15-08-30,2
2020-05-31,15-11-51,1
2020-05-31,15-15-12,1
2020-05-31,15-18-33,2
2020-05-31,15-21-54,2
2020-05-31,15-25-15,2
2020-05-31,15-28-36,6
2020-05-31,15-31-57,2
2020-05-31,15-35-18,1
2020-05-31,15-38-39,3
2020-05-31,15-42-00,4
2020-05-31,15-45-21,2
2020-05-31,15-48-42,4
2020-05-31,15-52-03,2
2020-05-31,15-55-24,3
2020-05-31,15-58-45,5
2020-05-31,16-02-06,3
2020-05-31,16-05-27,5
2020-05-31,16-08-48,3
2020-05-31,16-12-09,3
2020-05-31,16-15-30,3
2020-05-31,16-18-51,1
2020-05-31,16-22-12,2
2020-05-31,16-25-33,2
2020-05-31,16-28-54,4
2020-05-31,16-32-15,5
